iteration,area,error,flag
0,64,0.0,normal
20,59,1.0390625,normal
40,59,1.0390625,normal
60,59,1.0390625,normal
80,57,1.0390625,normal
100,57,1.0390625,normal
120,57,1.0390625,normal
140,57,1.0390625,normal
160,57,1.046875,normal
180,57,1.046875,normal
200,57,1.046875,normal
220,57,1.046875,normal
240,57,1.046875,normal
260,57,1.046875,normal
280,56,1.0390625,normal
300,56,1.0390625,normal
320,56,1.0390625,normal
340,56,1.0390625,normal
360,54,1.046875,normal
380,54,1.0390625,normal
400,54,1.04296875,normal
420,54,1.04296875,normal
440,54,1.02734375,normal
460,54,1.0390625,normal
480,54,0.93359375,normal
500,54,1.046875,normal
520,54,1.046875,normal
540,54,1.046875,normal
560,54,1.046875,normal
580,54,1.046875,normal
600,54,1.046875,normal
620,54,1.046875,normal
640,54,1.046875,normal
660,54,1.046875,normal
680,54,1.046875,normal
700,54,1.046875,normal
720,54,1.046875,normal
740,54,1.046875,normal
760,54,1.046875,normal
780,54,1.046875,normal
800,54,1.046875,normal
820,54,1.046875,normal
840,54,1.015625,normal
860,54,1.015625,normal
880,54,1.015625,normal
900,54,1.015625,normal
920,54,1.015625,normal
940,54,1.015625,normal
960,54,1.015625,normal
980,54,1.046875,normal
1000,54,1.046875,normal
1020,54,1.046875,normal
1040,54,1.046875,normal
1060,54,1.046875,normal
1080,54,1.046875,normal
1100,54,1.046875,normal
1120,54,1.046875,normal
1140,54,1.046875,normal
1160,54,1.046875,normal
1180,54,1.046875,normal
1200,54,1.046875,normal
1220,54,1.046875,normal
1240,54,1.0234375,normal
1260,54,1.0234375,normal
1280,54,1.0390625,normal
1300,54,1.0390625,normal
1320,54,1.0390625,normal
1340,54,1.0390625,normal
1360,54,1.0390625,normal
1380,54,1.0390625,normal
1400,54,1.0390625,normal
1420,54,1.0390625,normal
1440,54,1.0390625,normal
1460,54,1.0390625,normal
1480,54,1.0390625,normal
1500,54,1.0390625,normal
1520,54,1.0390625,normal
1540,54,1.0390625,normal
1560,54,1.0390625,normal
1580,54,1.0390625,normal
1600,54,1.046875,normal
1620,54,1.046875,normal
1640,54,1.046875,normal
1660,54,1.046875,normal
1680,54,1.046875,normal
1700,54,1.046875,normal
1720,54,1.046875,normal
1740,54,1.046875,normal
1760,54,1.046875,normal
1780,54,1.046875,normal
1800,54,1.0234375,normal
1820,54,1.0234375,normal
1840,54,1.0234375,normal
1860,54,1.0234375,normal
1880,54,1.0234375,normal
1900,54,1.0234375,normal
1920,54,1.0234375,normal
1940,54,1.0234375,normal
1960,54,1.0234375,normal
1980,54,1.046875,normal
1999,54,1.046875,normal
